1709031180000,56566.21000000,56634.00000000,56550.03000000,56614.36000000,82.69556000,1709031239999,4680662.57858030,2360,53.20208000,3010902.46843030,0
1709031240000,56614.36000000,56622.23000000,56565.27000000,56586.58000000,24.81239000,1709031299999,1404023.00523580,1387,13.41587000,759114.02142380,0
1709031300000,56586.59000000,56597.86000000,56560.10000000,56571.10000000,19.00093000,1709031359999,1075015.43645500,1092,10.13341000,573304.09739090,0
1709031360000,56571.09000000,56571.10000000,56518.56000000,56535.16000000,20.43214000,1709031419999,1155232.32344480,1514,7.26395000,410699.79251290,0
1709031420000,56535.16000000,56535.17000000,56467.66000000,56477.51000000,25.93450000,1709031479999,1465363.98265130,1495,13.14241000,742538.00844690,0
1709031480000,56477.51000000,56515.77000000,56477.50000000,56513.42000000,25.13916000,1709031539999,1420393.26734810,1023,19.25620000,1087969.67027340,0
1709031540000,56513.43000000,56560.00000000,56513.42000000,56528.25000000,26.68883000,1709031599999,1508857.65477870,1277,16.50708000,933162.98125440,0
1709031600000,56528.25000000,56529.27000000,56493.68000000,56500.00000000,18.33437000,1709031659999,1035982.87522120,1013,8.92399000,504224.71934230,0
1709031660000,56499.99000000,56500.00000000,56461.53000000,56499.99000000,29.08831000,1709031719999,1642906.06380020,1226,17.62275000,995344.79119640,0
1709031720000,56499.99000000,56519.79000000,56482.00000000,56501.11000000,17.39988000,1709031779999,983173.80256900,1187,7.66102000,432890.81802010,0
1709031780000,56501.10000000,56501.11000000,56421.10000000,56421.10000000,28.56816000,1709031839999,1612967.84436460,1192,6.94092000,391864.89696580,0
1709031840000,56421.10000000,56463.80000000,56421.10000000,56449.28000000,16.72670000,1709031899999,944122.58260670,960,10.15811000,573374.78003820,0
1709031900000,56449.27000000,56472.47000000,56442.00000000,56470.00000000,14.40077000,1709031959999,813122.23080400,925,6.68514000,377466.94669080,0
1709031960000,56470.00000000,56519.22000000,56468.85000000,56519.21000000,24.90506000,1709032019999,1407005.49397940,1056,18.71458000,1057287.27380700,0
1709032020000,56519.22000000,56527.54000000,56511.60000000,56525.40000000,19.30285000,1709032079999,1091023.30652100,913,14.15699000,800174.07749080,0
1709032080000,56525.40000000,56541.10000000,56515.90000000,56528.21000000,22.66354000,1709032139999,1281143.92036530,1059,8.53363000,482395.70459880,0
1709032140000,56528.20000000,56528.21000000,56501.88000000,56511.40000000,16.17377000,1709032199999,914015.06004590,895,6.54508000,369848.22743600,0
1709032200000,56511.39000000,56525.66000000,56500.00000000,56522.04000000,14.43462000,1709032259999,815746.82637010,1025,7.82925000,442445.64838520,0
1709032260000,56522.04000000,56537.38000000,56519.80000000,56537.38000000,14.16348000,1709032319999,800624.39714070,827,11.15230000,630404.03017260,0
1709032320000,56537.37000000,56537.38000000,56497.79000000,56499.99000000,60.44437000,1709032379999,3415770.91559160,1254,25.55127000,1443724.83817120,0
1709032380000,56499.99000000,56500.00000000,56475.53000000,56487.79000000,25.01426000,1709032439999,1412919.51410700,867,13.76462000,777439.74870150,0
1709032440000,56487.79000000,56500.00000000,56463.76000000,56466.63000000,34.39573000,1709032499999,1942585.02572560,966,6.47882000,365933.33611880,0
1709032500000,56466.63000000,56477.27000000,56438.64000000,56474.00000000,71.43550000,1709032559999,4033275.41831550,1559,18.09003000,1021295.20971170,0
1709032560000,56474.00000000,56518.49000000,56438.01000000,56518.48000000,50.63417000,1709032619999,2859884.23418600,1496,33.16851000,1873464.75586760,0
1709032620000,56518.48000000,56524.54000000,56510.21000000,56524.53000000,21.43173000,1709032679999,1211244.12297840,869,7.56859000,427732.86779230,0
1709032680000,56524.53000000,56524.54000000,56471.10000000,56471.10000000,28.90954000,1709032739999,1633437.36243170,1061,5.62476000,317781.36305230,0
1709032740000,56471.10000000,56471.11000000,56427.01000000,56427.02000000,16.07322000,1709032799999,907252.50518260,742,4.22991000,238753.57363800,0
1709032800000,56427.02000000,56431.03000000,56406.66000000,56406.66000000,20.61391000,1709032859999,1163021.36235880,903,10.56564000,596102.24547360,0
1709032860000,56406.67000000,56420.00000000,56385.21000000,56388.02000000,32.39636000,1709032919999,1827093.50234360,1507,9.38856000,529456.15800740,0
1709032920000,56388.02000000,56426.01000000,56388.01000000,56413.22000000,53.39102000,1709032979999,3011735.37758740,1615,25.74705000,1452234.80419480,0
1709032980000,56413.22000000,56429.55000000,56410.86000000,56424.95000000,36.02080000,1709033039999,2032355.03969500,881,17.35458000,979095.90581420,0
1709033040000,56424.94000000,56425.00000000,56410.85000000,56425.00000000,17.77590000,1709033099999,1002893.67187190,775,11.31987000,638659.85157000,0
1709033100000,56425.00000000,56463.75000000,56424.99000000,56463.74000000,22.09587000,1709033159999,1247071.12363850,1031,17.26430000,974344.67521410,0
1709033160000,56463.74000000,56564.47000000,56463.74000000,56557.33000000,20.06377000,1709033219999,1133892.40242560,1517,14.07620000,795430.27277300,0
1709033220000,56557.32000000,56575.86000000,56557.32000000,56571.38000000,18.79356000,1709033279999,1063026.85941440,801,12.09005000,683823.98980250,0
1709033280000,56571.37000000,56571.38000000,56543.04000000,56567.79000000,18.41311000,1709033339999,1041429.26853010,1263,5.95167000,336606.12673700,0
1709033340000,56567.79000000,56567.79000000,56533.14000000,56533.15000000,13.61902000,1709033399999,770137.02048440,833,5.37635000,304010.13754380,0
1709033400000,56533.14000000,56540.79000000,56521.10000000,56522.88000000,21.24602000,1709033459999,1201036.19119950,974,8.03694000,454318.18169850,0
1709033460000,56522.89000000,56536.53000000,56499.47000000,56536.53000000,23.28286000,1709033519999,1315889.91058610,1117,12.49248000,706016.35983940,0
1709033520000,56536.53000000,56536.53000000,56491.10000000,56509.22000000,29.01346000,1709033579999,1639523.04044440,1125,13.96829000,789237.74015420,0
1709033580000,56509.21000000,56513.22000000,56499.96000000,56513.22000000,15.90754000,1709033639999,898866.17107250,846,6.04111000,341352.58738510,0
1709033640000,56513.22000000,56513.22000000,56499.52000000,56500.37000000,14.36598000,1709033699999,811699.22637130,824,6.95599000,393020.70900530,0
1709033700000,56500.37000000,56538.99000000,56500.37000000,56538.98000000,16.82452000,1709033759999,950790.46769560,948,12.84666000,725999.20656620,0
1709033760000,56538.99000000,56579.56000000,56538.98000000,56567.80000000,18.68979000,1709033819999,1057243.67407210,1057,12.64274000,715142.78545340,0
1709033820000,56567.79000000,56567.80000000,56542.20000000,56552.28000000,11.58899000,1709033879999,655319.11024210,805,5.36375000,303302.95921390,0
1709033880000,56552.27000000,56552.28000000,56521.10000000,56526.81000000,19.12797000,1709033939999,1081340.57046410,1286,9.62431000,544039.92524130,0
1709033940000,56526.80000000,56533.74000000,56516.18000000,56533.73000000,15.36069000,1709033999999,868245.58420040,869,12.22059000,690747.81652530,0
1709034000000,56533.73000000,56533.74000000,56491.11000000,56491.11000000,24.65314000,1709034059999,1393194.01373480,1178,9.81683000,554736.82557620,0
1709034060000,56491.11000000,56495.71000000,56440.01000000,56441.38000000,21.93631000,1709034119999,1238603.88996170,1188,8.75554000,494362.24691620,0
1709034120000,56441.38000000,56453.98000000,56441.32000000,56450.31000000,29.73940000,1709034179999,1678655.48464490,1027,18.43636000,1040632.27884940,0
1709034180000,56450.32000000,56461.10000000,56366.24000000,56384.27000000,53.98755000,1709034239999,3045245.45869050,1892,18.23900000,1028748.12535120,0
1709034240000,56384.28000000,56397.58000000,56376.00000000,56387.47000000,28.24533000,1709034299999,1592605.76442870,1070,14.59358000,822824.59463960,0
1709034300000,56387.48000000,56387.48000000,56321.10000000,56330.82000000,38.33497000,1709034359999,2160127.00816600,2033,13.68943000,771347.91955600,0
1709034360000,56330.81000000,56387.47000000,56330.81000000,56387.47000000,25.19382000,1709034419999,1419900.90269270,1368,18.80409000,1059824.97046040,0
1709034420000,56387.47000000,56410.24000000,56387.46000000,56410.23000000,23.31655000,1709034479999,1315094.42803770,869,14.70666000,829457.35979420,0
1709034480000,56410.23000000,56445.04000000,56410.23000000,56445.04000000,18.66197000,1709034539999,1052973.68506310,899,15.23535000,859621.84403830,0
1709034540000,56445.04000000,56456.80000000,56438.32000000,56456.80000000,16.79077000,1709034599999,947733.37280600,1129,10.01205000,565111.04905740,0
1709034600000,56456.79000000,56456.80000000,56422.20000000,56422.21000000,23.44723000,1709034659999,1323285.30208760,1089,7.83170000,442006.88143760,0
1709034660000,56422.21000000,56424.08000000,56400.28000000,56400.28000000,22.17972000,1709034719999,1251296.01847880,1067,8.09048000,456408.40216060,0
1709034720000,56400.29000000,56401.10000000,56376.43000000,56401.10000000,16.06116000,1709034779999,905793.10610610,908,11.32431000,638646.39028650,0
1709034780000,56401.10000000,56441.10000000,56401.09000000,56430.79000000,22.18587000,1709034839999,1252051.15691380,933,14.71012000,830144.07049260,0
1709034840000,56430.80000000,56454.80000000,56421.10000000,56442.25000000,24.11436000,1709034899999,1361095.07018730,1019,10.80592000,609885.68352660,0
1709034900000,56442.24000000,56442.25000000,56411.10000000,56433.04000000,26.77507000,1709034959999,1510769.08204990,1430,9.09932000,513386.36838520,0
1709034960000,56433.03000000,56437.74000000,56427.19000000,56437.74000000,24.80064000,1709035019999,1399630.79585790,791,7.43170000,419393.35721330,0
1709035020000,56437.74000000,56449.53000000,56421.10000000,56449.52000000,39.40984000,1709035079999,2224329.55124480,1458,21.93282000,1237929.94918140,0
1709035080000,56449.53000000,56480.00000000,56449.52000000,56479.99000000,13.12304000,1709035139999,740949.98389410,854,9.94563000,561560.44902330,0
1709035140000,56479.99000000,56527.80000000,56479.99000000,56527.79000000,15.77015000,1709035199999,891097.35137600,1327,11.16552000,630885.49530430,0
